Time_s,CTSresistance,HeartRate,OxygenSaturation,CoreTemperature,RespirationRate,FatigueLevel,TotalWorkRateLevel,AchievedExerciseLevel,TotalMetabolicRate_W,CardiacOutput,SBP,DBP,SweatRate,MuscleGlycogen
44.0,0,177.2,0.9845,36.95,36.59,0.0,0.55,1.0,634.2,9.4,98.6,72.4,0.0,592.18
45.0,0,177.2,0.984,36.95,36.14,0.0,0.55,1.0,634.2,9.43,99.3,73.0,0.0,592.18
46.0,0,177.2,0.9833,36.95,36.14,0.0,0.55,1.0,634.2,9.47,100.1,73.6,0.0,592.18
47.0,0,177.2,0.9826,36.96,36.14,0.0,0.55,1.0,634.2,9.51,100.7,74.1,0.0,592.18
48.0,0,177.2,0.9818,36.96,35.71,0.0,0.55,1.0,634.2,9.56,101.2,74.4,0.0,592.18
49.0,0,177.2,0.9811,36.96,35.71,0.0,0.55,1.0,634.2,9.6,101.6,74.7,0.0,592.18
50.0,0,177.2,0.9805,36.96,35.29,0.0,0.55,1.0,634.2,9.64,101.9,74.9,0.0,592.18
51.0,0,177.2,0.9798,36.96,35.29,0.0,0.55,1.0,634.2,9.68,102.1,75.0,0.0,592.18
52.0,0,177.2,0.9792,36.96,34.88,0.0,0.55,1.0,634.2,9.71,102.3,75.0,0.0,592.18
53.0,0,177.2,0.9786,36.97,34.88,0.0,0.55,1.0,634.2,9.74,102.4,75.1,0.0,592.18
54.0,0,177.2,0.9781,36.97,34.48,0.0,0.55,1.0,634.2,9.76,102.5,75.1,0.0,592.17
55.0,0,177.2,0.9776,36.97,34.09,0.0,0.55,1.0,634.2,9.78,102.5,75.1,0.0,592.17
56.0,0,177.2,0.977,36.97,34.09,0.0,0.55,1.0,634.2,9.8,102.6,75.1,0.0,592.17
57.0,0,177.2,0.9766,36.97,33.71,0.0,0.55,1.0,634.2,9.82,102.6,75.0,0.0,592.17
58.0,0,177.2,0.9761,36.97,33.71,0.0,0.55,1.0,634.2,9.84,102.7,75.0,0.0,592.17
59.0,0,177.2,0.9756,36.98,33.33,0.0,0.55,1.0,634.2,9.86,102.7,75.0,0.0,592.17
60.0,0,177.2,0.9751,36.98,33.33,0.09,0.4773,0.8678,634.2,9.88,102.8,75.1,0.0,592.17
61.0,0,177.2,0.9747,36.98,33.33,0.1266,0.47,0.8546,634.2,9.9,102.8,75.1,0.0,592.17
62.0,0,177.2,0.9743,36.98,33.33,0.1267,0.47,0.8546,634.2,9.91,102.9,75.1,0.0,592.17
63.0,0,177.2,0.9739,36.98,32.97,0.1267,0.4699,0.8545,634.2,9.93,103.0,75.2,0.0,592.17
64.0,0,177.2,0.9736,36.98,32.61,0.1267,0.4699,0.8543,634.2,9.94,103.1,75.3,0.0,592.17
65.0,0,177.2,0.9732,36.99,32.61,0.1267,0.4698,0.8541,634.2,9.96,103.2,75.3,0.0,592.17
66.0,0,177.2,0.9729,36.99,32.26,0.1266,0.4697,0.8539,634.2,9.97,103.4,75.4,0.0,592.17
67.0,0,177.2,0.9726,36.99,32.26,0.1266,0.4696,0.8538,634.2,9.98,103.5,75.5,0.0,592.17
68.0,0,177.2,0.9724,36.99,31.91,0.1265,0.4696,0.8538,634.2,9.99,103.6,75.6,0.0,592.17
69.0,0,177.2,0.9721,36.99,31.91,0.1264,0.4696,0.8539,634.2,10.01,103.7,75.7,0.0,592.16
70.0,0,177.2,0.9719,36.99,31.91,0.1263,0.4698,0.8541,634.2,10.02,103.9,75.8,0.0,592.16
71.0,0,177.2,0.9716,37.0,31.91,0.1261,0.47,0.8545,634.2,10.02,104.0,75.9,0.0,592.16
72.0,0,177.2,0.9714,37.0,31.58,0.126,0.4701,0.8548,634.2,10.03,104.1,76.0,0.0,592.16
73.0,0,177.2,0.9712,37.0,31.58,0.1261,0.4702,0.8549,634.2,10.04,104.2,76.1,0.0,592.16
74.0,0,177.2,0.971,37.0,31.25,0.1261,0.4702,0.855,634.2,10.05,104.3,76.2,0.0,592.16
75.0,0,177.2,0.9707,37.0,31.25,0.1261,0.4703,0.855,634.2,10.05,104.4,76.3,0.0,592.16
76.0,0,177.2,0.9706,37.0,31.25,0.1262,0.4703,0.855,634.2,10.06,104.6,76.4,0.0,592.16
77.0,0,177.2,0.9704,37.01,31.25,0.1262,0.4703,0.855,634.2,10.06,104.7,76.5,0.0,592.16
78.0,0,177.2,0.9702,37.01,30.93,0.1263,0.4702,0.855,634.2,10.07,104.8,76.5,0.0,592.16
79.0,0,177.2,0.97,37.01,30.93,0.1263,0.4702,0.8549,634.2,10.07,104.9,76.6,0.0,592.16
80.0,0,177.2,0.9699,37.01,30.93,0.1264,0.4701,0.8547,634.2,10.08,105.0,76.7,0.0,592.16
81.0,0,177.2,0.9697,37.01,30.93,0.1264,0.47,0.8545,634.2,10.08,105.1,76.8,0.0,592.16
82.0,0,177.2,0.9696,37.01,30.61,0.1265,0.4699,0.8543,634.2,10.09,105.2,76.9,0.0,592.16
83.0,0,177.2,0.9694,37.02,30.61,0.1265,0.4697,0.8541,634.2,10.09,105.3,77.0,0.0,592.16
84.0,0,177.2,0.9693,37.02,30.61,0.1265,0.4697,0.8539,634.2,10.09,105.4,77.1,0.0,592.15
85.0,0,177.2,0.9692,37.02,30.61,0.1265,0.4696,0.8538,634.2,10.1,105.5,77.2,0.0,591.99
86.0,0,177.2,0.969,37.02,30.61,0.1264,0.4696,0.8539,634.2,10.1,105.6,77.2,0.0,591.71
87.0,0,177.2,0.9689,37.02,30.61,0.1264,0.4697,0.854,634.2,10.1,105.7,77.3,0.0,591.44
88.0,0,177.2,0.9688,37.02,30.3,0.1263,0.4699,0.8543,634.2,10.1,105.8,77.4,0.0,591.16
89.0,0,177.2,0.9687,37.03,30.3,0.1262,0.47,0.8545,634.2,10.11,105.8,77.4,0.0,590.88
90.0,0,177.2,0.9685,37.03,30.3,0.1264,0.47,0.8545,634.2,10.11,105.9,77.5,0.0,590.61
91.0,0,177.2,0.9684,37.03,30.3,0.1265,0.47,0.8545,634.2,10.11,106.0,77.6,0.0,590.33
92.0,0,177.2,0.9683,37.03,30.0,0.1266,0.47,0.8545,634.2,10.11,106.1,77.7,0.0,590.05
93.0,0,177.2,0.9682,37.03,30.0,0.1267,0.4699,0.8544,634.2,10.11,106.1,77.7,0.0,589.77
94.0,0,177.2,0.968,37.03,30.0,0.1267,0.4699,0.8543,634.2,10.12,106.2,77.8,0.0,589.5
95.0,0,177.2,0.968,37.04,30.0,0.1268,0.4698,0.8542,634.2,10.12,106.3,77.9,0.0,589.22
96.0,0,177.2,0.9678,37.04,30.0,0.1269,0.4697,0.8541,634.2,10.12,106.4,78.0,0.0,588.94
97.0,0,177.2,0.9677,37.04,30.0,0.127,0.4696,0.8539,634.2,10.12,106.4,78.0,0.0,588.66
98.0,0,177.2,0.9676,37.04,30.0,0.1271,0.4695,0.8537,634.2,10.12,106.5,78.1,0.0,588.38
99.0,0,177.2,0.9675,37.04,30.0,0.1271,0.4694,0.8534,634.2,10.12,106.6,78.2,0.0,588.1
100.0,0,177.2,0.9674,37.05,29.7,0.1272,0.4693,0.8532,634.2,10.12,106.7,78.2,0.0,587.82
101.0,0,177.2,0.9673,37.05,29.7,0.1272,0.4692,0.8531,634.2,10.12,106.7,78.3,0.0,587.54
102.0,0,177.2,0.9672,37.05,29.7,0.1272,0.4692,0.853,634.2,10.13,106.8,78.4,0.0,587.26
103.0,0,177.2,0.9671,37.05,29.7,0.1272,0.4692,0.853,634.2,10.13,106.9,78.4,0.0,586.98
104.0,0,177.2,0.967,37.05,29.7,0.1271,0.4692,0.8532,634.2,10.13,107.0,78.5,0.0,586.7
105.0,0,177.2,0.9669,37.05,29.7,0.1271,0.4694,0.8534,634.2,10.13,107.0,78.6,0.0,586.42
106.0,0,177.2,0.9668,37.06,29.7,0.127,0.4694,0.8535,634.2,10.13,107.1,78.6,0.0,586.14
107.0,0,177.2,0.9667,37.06,29.7,0.1273,0.4694,0.8535,634.2,10.13,107.1,78.7,0.0,585.86
108.0,0,177.2,0.9666,37.06,29.41,0.1274,0.4694,0.8535,634.2,10.13,107.2,78.7,0.0,585.58
109.0,0,177.2,0.9665,37.06,29.41,0.1274,0.4694,0.8535,634.2,10.13,107.3,78.8,0.0,585.3
110.0,0,177.2,0.9664,37.06,29.41,0.1275,0.4694,0.8534,634.2,10.13,107.3,78.8,0.0,585.02
111.0,0,177.2,0.9663,37.06,29.41,0.1276,0.4693,0.8533,634.2,10.13,107.4,78.9,0.0,584.74
112.0,0,177.2,0.9662,37.07,29.41,0.1277,0.4692,0.8532,634.2,10.13,107.5,79.0,0.0,584.46
113.0,0,177.2,0.9661,37.07,29.41,0.1278,0.4692,0.853,634.2,10.13,107.5,79.0,0.0,584.18
114.0,0,177.2,0.966,37.07,29.41,0.1279,0.4691,0.8528,634.2,10.13,107.6,79.1,0.0,583.9
115.0,0,177.2,0.9659,37.07,29.41,0.1279,0.4689,0.8526,634.2,10.13,107.6,79.1,0.0,583.62
116.0,0,177.2,0.9658,37.07,29.41,0.128,0.4688,0.8524,634.2,10.13,107.7,79.2,0.0,583.33
117.0,0,177.2,0.9658,37.08,29.41,0.1281,0.4687,0.8522,634.2,10.13,107.8,79.2,0.0,583.05
118.0,0,177.2,0.9657,37.08,29.41,0.1281,0.4686,0.852,634.2,10.13,107.8,79.3,0.0,582.77
119.0,0,177.2,0.9656,37.08,29.41,0.1281,0.4686,0.852,634.2,10.13,107.9,79.4,0.0,582.49
120.0,0,177.2,0.9656,37.08,29.41,0.1281,0.4686,0.852,634.2,10.14,107.9,79.4,0.0,582.21
121.0,0,177.2,0.9655,37.08,29.41,0.1281,0.4687,0.8521,634.2,10.14,108.0,79.5,0.0,581.93
122.0,0,177.2,0.9655,37.08,29.41,0.128,0.4688,0.8523,634.2,10.14,108.0,79.5,0.0,581.64
123.0,0,177.2,0.9653,37.09,29.41,0.128,0.4688,0.8524,634.2,10.14,108.1,79.5,0.0,581.36
124.0,0,177.2,0.9653,37.09,29.41,0.1283,0.4688,0.8524,634.2,10.14,108.1,79.6,0.0,581.08
125.0,0,177.2,0.9652,37.09,29.41,0.1283,0.4688,0.8524,634.2,10.14,108.1,79.6,0.0,580.8
126.0,0,177.2,0.9652,37.09,29.41,0.1284,0.4688,0.8523,634.2,10.14,108.2,79.7,0.0,580.52
127.0,0,177.2,0.9651,37.09,29.41,0.1285,0.4687,0.8522,634.2,10.14,108.2,79.7,0.0,580.23
128.0,0,177.2,0.9651,37.1,29.41,0.1286,0.4687,0.8521,634.2,10.14,108.3,79.7,0.0,579.95
129.0,0,177.2,0.965,37.1,29.41,0.1287,0.4686,0.852,634.2,10.14,108.3,79.8,0.0,579.67
130.0,0,177.2,0.965,37.1,29.41,0.1288,0.4685,0.8518,634.2,10.14,108.4,79.8,0.0,579.38
131.0,0,177.2,0.9649,37.1,29.41,0.1289,0.4684,0.8516,634.2,10.14,108.4,79.8,0.73,579.1
132.0,0,177.2,0.9649,37.1,29.41,0.129,0.4683,0.8514,634.2,10.14,108.4,79.9,2.4,578.82
133.0,0,177.2,0.9648,37.1,29.41,0.129,0.4681,0.8512,634.2,10.14,108.5,79.9,4.07,578.54
134.0,0,177.2,0.9649,37.11,29.41,0.1291,0.468,0.851,634.2,10.14,108.5,79.9,5.73,578.25
135.0,0,177.2,0.9647,37.11,29.41,0.1291,0.468,0.8508,634.2,10.14,108.5,80.0,7.4,577.97
136.0,0,177.2,0.9648,37.11,29.41,0.1291,0.4679,0.8508,634.2,10.14,108.6,80.0,9.06,577.69
137.0,0,177.2,0.9647,37.11,29.41,0.1291,0.4679,0.8508,634.2,10.14,108.6,80.0,10.72,577.4
138.0,0,177.2,0.9647,37.11,29.41,0.1291,0.468,0.8509,634.2,10.14,108.6,80.1,12.37,577.12
139.0,0,177.2,0.9646,37.12,29.41,0.1291,0.4681,0.8511,634.2,10.14,108.6,80.1,14.03,576.84
140.0,0,177.2,0.9646,37.12,29.41,0.1291,0.4682,0.8512,634.2,10.14,108.7,80.1,15.7,576.56
141.0,0,177.2,0.9645,37.12,29.41,0.1293,0.4682,0.8512,634.2,10.14,108.7,80.1,17.38,576.27
142.0,0,177.2,0.9646,37.12,29.41,0.1294,0.4681,0.8511,634.2,10.14,108.7,80.1,19.06,575.99
143.0,0,177.2,0.9645,37.12,29.41,0.1295,0.4681,0.8511,634.2,10.14,108.7,80.2,20.75,575.71
144.0,0,177.2,0.9645,37.12,29.41,0.1296,0.468,0.851,634.2,10.14,108.8,80.2,22.43,575.42
145.0,0,177.2,0.9644,37.13,29.41,0.1297,0.468,0.8509,634.2,10.14,108.8,80.2,24.14,575.14
146.0,0,177.2,0.9644,37.13,29.41,0.1298,0.4679,0.8507,634.2,10.14,108.8,80.2,25.89,574.86
147.0,0,177.2,0.9643,37.13,29.41,0.1299,0.4678,0.8505,634.2,10.14,108.8,80.3,27.7,574.57
148.0,0,177.2,0.9644,37.13,29.41,0.13,0.4677,0.8503,634.2,10.15,108.9,80.3,29.4,574.29
149.0,0,177.2,0.9643,37.13,29.41,0.13,0.4676,0.8501,634.2,10.15,108.9,80.3,31.1,574.01
150.0,0,177.2,0.9643,37.14,29.41,0.1301,0.4674,0.8499,634.2,10.15,108.9,80.3,32.8,573.72
151.0,0,177.2,0.9642,37.14,29.41,0.1302,0.4673,0.8497,634.2,10.15,108.9,80.3,34.48,573.44
152.0,0,177.2,0.9643,37.14,29.41,0.1302,0.4673,0.8496,634.2,10.15,108.9,80.3,36.15,573.16
153.0,0,177.2,0.9642,37.14,29.41,0.1302,0.4672,0.8495,634.2,10.15,109.0,80.4,37.8,572.87
154.0,0,177.2,0.9642,37.14,29.41,0.1302,0.4672,0.8495,634.2,10.15,109.0,80.4,39.44,572.59
155.0,0,177.2,0.9641,37.14,29.41,0.1302,0.4673,0.8497,634.2,10.15,109.0,80.4,41.08,572.3
156.0,0,177.2,0.9641,37.15,29.41,0.1302,0.4674,0.8498,634.2,10.15,109.0,80.4,42.74,572.02
157.0,0,177.2,0.9641,37.15,29.41,0.1302,0.4675,0.8499,634.2,10.15,109.0,80.4,44.45,571.74
158.0,0,177.2,0.9641,37.15,29.41,0.1305,0.4674,0.8499,634.2,10.15,109.0,80.4,46.17,571.45
159.0,0,177.2,0.964,37.15,29.41,0.1306,0.4674,0.8498,634.2,10.15,109.1,80.5,47.89,571.17
160.0,0,177.2,0.964,37.15,29.41,0.1306,0.4674,0.8497,634.2,10.15,109.1,80.5,49.61,570.89
161.0,0,177.2,0.964,37.16,29.41,0.1307,0.4673,0.8496,634.2,10.15,109.1,80.5,51.33,570.6
162.0,0,177.2,0.964,37.16,29.41,0.1308,0.4672,0.8495,634.2,10.15,109.1,80.5,53.09,570.32
163.0,0,177.2,0.964,37.16,29.41,0.1309,0.4671,0.8494,634.2,10.15,109.1,80.5,54.94,570.03
164.0,0,177.2,0.9639,37.16,29.41,0.131,0.4671,0.8492,634.2,10.15,109.1,80.5,56.91,569.75
165.0,0,177.2,0.9639,37.16,29.41,0.1311,0.4669,0.849,634.2,10.15,109.2,80.6,58.64,569.47
166.0,0,177.2,0.9639,37.16,29.41,0.1312,0.4668,0.8488,634.2,10.15,109.2,80.6,60.37,569.18
167.0,0,177.2,0.9639,37.17,29.41,0.1313,0.4667,0.8485,634.2,10.15,109.2,80.6,62.09,568.9
168.0,0,177.2,0.9638,37.17,29.41,0.1313,0.4666,0.8484,634.2,10.15,109.2,80.6,63.77,568.61
169.0,0,177.2,0.9638,37.17,29.41,0.1314,0.4665,0.8482,634.2,10.15,109.2,80.6,65.44,568.33
170.0,0,177.2,0.9638,37.17,29.41,0.1314,0.4665,0.8482,634.2,10.15,109.2,80.6,67.08,568.05
171.0,0,177.2,0.9638,37.17,29.41,0.1314,0.4665,0.8482,634.2,10.15,109.2,80.6,68.7,567.76
172.0,0,177.2,0.9638,37.18,29.41,0.1314,0.4666,0.8483,634.2,10.15,109.3,80.6,70.32,567.48
173.0,0,177.2,0.9638,37.18,29.41,0.1314,0.4667,0.8485,634.2,10.15,109.3,80.7,71.97,567.19
174.0,0,177.2,0.9637,37.18,29.41,0.1314,0.4667,0.8485,634.2,10.15,109.3,80.7,73.71,566.91
175.0,0,177.2,0.9638,37.18,29.41,0.1316,0.4667,0.8486,634.2,10.15,109.3,80.7,75.46,566.63
176.0,0,177.2,0.9637,37.18,29.41,0.1316,0.4667,0.8486,634.2,10.15,109.3,80.7,77.21,566.34
177.0,0,177.2,0.9637,37.18,29.7,0.1317,0.4667,0.8486,634.2,10.15,109.3,80.7,78.96,566.06
178.0,0,177.2,0.9637,37.19,29.7,0.1317,0.4667,0.8485,634.2,10.15,109.3,80.7,80.72,565.77
179.0,0,177.2,0.9637,37.19,29.7,0.1317,0.4667,0.8485,634.2,10.15,109.3,80.7,82.52,565.49
180.0,0,177.2,0.9637,37.19,29.7,0.1318,0.4666,0.8484,634.2,10.15,109.4,80.7,84.47,565.2
181.0,0,177.2,0.9637,37.19,29.7,0.1318,0.4666,0.8483,634.2,10.15,109.4,80.7,86.58,564.92
182.0,0,177.2,0.9637,37.19,29.7,0.1318,0.4665,0.8482,634.2,10.15,109.4,80.7,88.34,564.64
183.0,0,177.2,0.9638,37.2,29.7,0.1318,0.4664,0.848,634.2,10.15,109.4,80.8,90.09,564.35
184.0,0,177.2,0.9637,37.2,29.7,0.1319,0.4663,0.8479,634.2,10.15,109.4,80.8,91.82,564.07
185.0,0,177.2,0.9638,37.2,29.7,0.1319,0.4663,0.8478,634.2,10.15,109.4,80.8,93.5,563.78
186.0,0,177.2,0.9637,37.2,29.7,0.1318,0.4663,0.8477,634.2,10.15,109.4,80.8,95.15,563.5
187.0,0,177.2,0.9638,37.2,29.7,0.1318,0.4663,0.8477,634.2,10.15,109.4,80.8,96.77,563.21
188.0,0,177.2,0.9637,37.2,29.7,0.1317,0.4663,0.8478,634.2,10.15,109.4,80.8,98.36,562.93
189.0,0,177.2,0.9638,37.21,29.7,0.1316,0.4664,0.848,634.2,10.15,109.4,80.8,99.95,562.64
190.0,0,177.2,0.9637,37.21,29.7,0.1315,0.4665,0.8483,634.2,10.15,109.4,80.8,101.59,562.36
191.0,0,177.2,0.9638,37.21,29.7,0.1315,0.4666,0.8484,634.2,10.15,109.4,80.8,103.36,562.08
192.0,0,177.2,0.9637,37.21,29.7,0.1317,0.4666,0.8484,634.2,10.15,109.4,80.8,105.13,561.79
193.0,0,177.2,0.9638,37.21,29.7,0.1318,0.4666,0.8484,634.2,10.15,109.4,80.8,106.9,561.51
194.0,0,177.2,0.9637,37.22,29.7,0.1318,0.4666,0.8484,634.2,10.15,109.4,80.8,108.68,561.22
195.0,0,177.2,0.9638,37.22,29.7,0.1318,0.4666,0.8484,634.2,10.15,109.4,80.8,110.47,560.94
196.0,0,177.2,0.9637,37.22,29.7,0.1318,0.4666,0.8483,634.2,10.15,109.4,80.8,112.31,560.65
197.0,0,177.2,0.9638,37.22,29.7,0.1319,0.4665,0.8483,634.2,10.15,109.4,80.8,114.36,560.37
198.0,0,177.2,0.9637,37.22,29.7,0.1319,0.4665,0.8482,634.2,10.15,109.4,80.8,116.61,560.08
199.0,0,177.2,0.9638,37.23,29.7,0.1319,0.4664,0.848,634.2,10.15,109.4,80.8,118.39,559.8
200.0,0,177.2,0.9637,37.23,29.7,0.1319,0.4663,0.8479,634.2,10.15,109.4,80.8,120.16,559.52
201.0,0,177.2,0.9637,37.23,29.7,0.132,0.4663,0.8478,634.2,10.15,109.4,80.8,121.89,559.23
202.0,0,177.2,0.9636,37.23,29.7,0.1319,0.4662,0.8477,634.2,10.15,109.4,80.8,123.57,558.95
203.0,0,177.2,0.9637,37.23,29.7,0.1319,0.4662,0.8476,634.2,10.16,109.4,80.8,125.21,558.66
204.0,0,177.2,0.9636,37.23,29.7,0.1319,0.4662,0.8476,634.2,10.16,109.4,80.8,126.81,558.38
205.0,0,177.2,0.9637,37.24,29.7,0.1318,0.4662,0.8477,634.2,10.16,109.4,80.8,128.37,558.09
206.0,0,177.2,0.9636,37.24,29.7,0.1317,0.4663,0.8479,634.2,10.16,109.4,80.8,129.92,557.81
207.0,0,177.2,0.9636,37.24,29.7,0.1317,0.4665,0.8481,634.2,10.16,109.4,80.8,131.55,557.52
208.0,0,177.2,0.9636,37.24,29.7,0.1316,0.4666,0.8483,634.2,10.16,109.4,80.8,133.34,557.24
209.0,0,177.2,0.9636,37.24,29.7,0.1318,0.4666,0.8483,634.2,10.16,109.4,80.8,135.13,556.96
210.0,0,177.2,0.9635,37.25,29.7,0.1319,0.4666,0.8483,634.2,10.16,109.4,80.8,136.93,556.67
211.0,0,177.2,0.9636,37.25,29.7,0.1319,0.4666,0.8483,634.2,10.15,109.4,80.8,138.73,556.39
212.0,0,177.2,0.9635,37.25,29.7,0.1319,0.4665,0.8482,634.2,10.15,109.4,80.8,140.54,556.1
213.0,0,177.2,0.9636,37.25,29.7,0.132,0.4665,0.8482,634.2,10.15,109.4,80.8,142.42,555.82
214.0,0,177.2,0.9635,37.25,29.7,0.132,0.4665,0.8481,634.2,10.15,109.5,80.8,144.57,555.53
215.0,0,177.2,0.9635,37.25,30.0,0.132,0.4664,0.848,634.2,10.15,109.5,80.8,146.97,555.25
216.0,0,177.2,0.9635,37.26,30.0,0.132,0.4663,0.8479,634.2,10.15,109.5,80.8,148.76,554.96
217.0,0,177.2,0.9635,37.26,30.0,0.1321,0.4663,0.8477,634.2,10.15,109.5,80.8,150.55,554.68
218.0,0,177.2,0.9635,37.26,30.0,0.1321,0.4662,0.8476,634.2,10.15,109.5,80.8,152.28,554.39
219.0,0,177.2,0.9636,37.26,30.0,0.1321,0.4661,0.8475,634.2,10.15,109.5,80.8,153.95,554.11
220.0,0,177.2,0.9635,37.26,30.0,0.132,0.4661,0.8475,634.2,10.15,109.5,80.9,155.57,553.82
221.0,0,177.2,0.9636,37.27,30.0,0.132,0.4661,0.8475,634.2,10.15,109.5,80.9,157.14,553.54
222.0,0,177.2,0.9635,37.27,30.0,0.1319,0.4662,0.8476,634.2,10.15,109.5,80.9,158.66,553.25
223.0,0,177.2,0.9636,37.27,30.0,0.1319,0.4663,0.8478,634.2,10.15,109.5,80.9,160.18,552.97
224.0,0,177.2,0.9636,37.27,30.0,0.1318,0.4664,0.848,634.2,10.15,109.5,80.8,161.78,552.68
225.0,0,177.2,0.9636,37.27,30.0,0.1317,0.4665,0.8481,634.2,10.15,109.5,80.8,163.59,552.4
